Time	(LW,G1)	(G1,G2)	(G2,G3)	(G3,G4)	(G4,G5)	(G5,G6)	(G6,G7)	(G7,G8)	(G8,G9)	(G9,G10)	(G10,G11)	(G11,G12)	(G12,G13)	(G13,G14)	(G14,G15)	(G15,G16)	(G16,G17)	(G17,G18)	(G18,G19)	(G19,G20)	(G20,G21)	(G21,G22)	(G22,G23)	(G23,G24)	(G24,G25)	(G25,G26)	(G26,G27)	(G27,G28)	(G28,G29)	(G29,G30)	(G30,G31)	(G31,G32)	(G32,G33)	(G33,G34)	(G34,G35)	(G35,G36)	(G36,G37)	(G37,G38)	(G38,G39)	(G39,G40)	(G40,G41)	(G41,G42)	(G42,G43)	(G43,G44)	(G44,G45)	(G45,G46)	(G46,G47)	(G47,G48)	(G48,G49)	(G49,G50)	(G50,G51)	(G51,G52)	(G52,G53)	(G53,G54)	(G54,G55)	(G55,G56)	(G56,G57)	(G57,G58)	(G58,G59)	(G59,G60)	(G60,G61)	(G61,G62)	(G62,G63)	(G63,G64)	(G64,G65)	(G65,G66)	(G66,G67)	(G67,G68)	(G68,G69)	(G69,G70)	(G70,G71)	(G71,G72)	(G72,G73)	(G73,G74)	(G74,G75)	(G75,G76)	(G76,G77)	(G77,G78)	(G78,G79)	(G79,G80)	(G80,G81)	(G81,G82)	(G82,G83)	(G83,G84)	(G84,G85)	(G85,G86)	(G86,G87)	(G87,G88)	(G88,G89)	(G89,G90)	(G90,G91)	(G91,G92)	(G92,G93)	(G93,G94)	(G94,G95)	(G95,G96)	(G96,G97)	(G97,G98)	(G98,G99)	(G99,G100)	(G100,RW)
0.00193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44735e-13	1.65522e-09	5.78052e-08	1.81682e-08	4.06255e-11	1.74969e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	2.2726e-23	3.40267e-14	7.83809e-09	3.55156e-06	1.14426e-05	3.33962e-07	4.22441e-11	3.53106e-18	7.32877e-30	2.24982e-48	4.3231e-77	4.35064e-121	5.43157e-188	3.0282e-289	0	0	0	0	0	0	0	0	0	0
0.001935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11891e-14	7.49537e-10	4.83629e-08	2.70157e-08	1.16598e-10	1.2261e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	6.24596e-26	9.39723e-16	1.05317e-09	1.52382e-06	1.31399e-05	1.05601e-06	4.68403e-10	2.26441e-16	6.17769e-27	8.78604e-44	5.2399e-70	2.85603e-110	1.41278e-171	1.95701e-264	0	0	0	0	0	0	0	0	0	0
0.00194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53605e-15	3.11637e-10	3.76811e-08	3.7344e-08	3.05775e-10	7.5185e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	8.72934e-29	1.71964e-17	1.06134e-10	5.24018e-07	1.23271e-05	2.66745e-06	3.86666e-09	9.50423e-15	2.78123e-24	1.34541e-39	1.56363e-63	2.29408e-100	1.57444e-156	1.12239e-241	0	0	0	0	0	0	0	0	0	0
0.001945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61983e-21	1.18544e-10	2.73191e-08	4.8035e-08	7.34983e-10	4.07396e-14	9.32351e-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	8.01956e-33	2.01452e-19	7.85638e-12	1.43042e-07	9.44267e-06	5.42761e-06	2.42257e-08	2.69702e-13	7.0308e-22	8.71373e-36	1.28727e-57	2.67503e-91	9.7159e-143	8.39395e-221	0	0	0	0	0	0	0	0	0	0
0.00195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1073e-11	1.84122e-08	5.7539e-08	1.6238e-09	1.9643e-13	8.4087e-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	1.4546e-21	4.17271e-13	3.06302e-08	5.89219e-06	8.9526e-06	1.17147e-07	5.32885e-12	1.04481e-19	2.55863e-32	3.24587e-52	5.29788e-83	4.20208e-130	1.16566e-201	6.82505e-310	0	0	0	0	0	0	0	0	0
0.001955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28853e-11	1.15213e-08	6.42203e-08	3.3057e-09	8.47557e-13	1.55134e-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	6.20768e-24	1.54909e-14	5.07321e-09	2.98265e-06	1.20236e-05	4.43568e-07	7.52833e-11	9.51783e-18	3.63026e-29	2.75928e-47	2.05848e-75	1.58142e-118	4.15877e-184	2.23963e-283	0	0	0	0	0	0	0	0	0
0.00196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62837e-12	6.68351e-09	6.68088e-08	6.21509e-09	3.28886e-12	1.87316e-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	1.48604e-26	3.90475e-16	6.39319e-10	1.21743e-06	1.31822e-05	1.33118e-06	7.78805e-10	5.52253e-16	2.63857e-26	8.63635e-43	1.79127e-68	6.31751e-108	5.13626e-168	4.73639e-259	0	0	0	0	0	0	0	0	0
0.001965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.04052e-13	3.58801e-09	6.47883e-08	1.0813e-08	1.15284e-11	1.80248e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	1.70146e-29	6.47242e-18	6.01513e-11	3.9747e-07	1.18075e-05	3.19805e-06	6.02604e-09	2.11347e-14	1.03648e-23	1.07908e-38	3.94233e-62	3.2154e-98	2.88783e-153	9.73593e-237	0	0	0	0	0	0	0	0	0
0.00197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94022e-13	1.77893e-09	5.85628e-08	1.74389e-08	3.66528e-11	1.46729e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	6.81098e-20	4.13576e-12	1.02749e-07	8.63229e-06	6.19894e-06	3.5532e-08	5.50677e-13	2.31113e-21	5.79703e-35	2.4536e-56	2.46558e-89	9.50592e-140	2.83711e-216	0	0	0	0	0	0	0	0	0
0.001975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38114e-14	8.12633e-10	4.93258e-08	2.61099e-08	1.06089e-10	1.03488e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	4.37713e-22	2.02861e-13	2.07734e-08	5.1369e-06	9.7519e-06	1.62273e-07	1.00537e-11	3.05959e-19	1.43336e-31	4.78451e-51	3.32248e-81	2.30814e-127	1.65767e-197	1.27758e-303	0	0	0	0	0	0	0	0
0.00198	0	0	0	1.65373e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.07851e-15	3.4109e-10	3.86925e-08	3.63371e-08	2.80505e-10	6.40278e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	1.64515e-24	6.91081e-15	3.23699e-09	2.47681e-06	1.25007e-05	5.82022e-07	1.31991e-10	2.50561e-17	1.73634e-28	3.21162e-46	9.06304e-74	5.11141e-116	2.67008e-180	1.27193e-277	0	0	0	0	0	0	0	0
0.001985	0	0	0	1.02381e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74872e-16	1.31127e-10	2.82458e-08	4.7054e-08	6.79619e-10	3.50325e-14	1.8045e-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	3.40647e-27	1.58729e-16	3.82202e-10	9.6134e-07	1.30855e-05	1.65864e-06	1.27537e-09	1.31783e-15	1.09124e-25	8.09071e-42	5.69826e-67	1.25452e-105	1.58843e-164	8.99376e-254	0	0	0	0	0	0	0	0
0.00199	0	0	0	2.82763e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59929e-11	1.91705e-08	5.67394e-08	1.51311e-09	1.70584e-13	7.92466e-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	2.963e-30	2.37883e-18	3.35355e-11	2.9782e-07	1.11902e-05	3.79135e-06	9.25869e-09	4.60611e-14	3.74981e-23	8.28064e-38	9.30361e-61	4.08152e-96	4.56547e-150	6.75822e-232	0	0	0	0	0	0	0	0
0.001995	0	0	0	5.59714e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46479e-11	1.20821e-08	6.37476e-08	3.10358e-09	7.43209e-13	1.31295e-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	0	2.24405e-20	2.139e-12	7.28626e-08	7.80689e-06	7.00294e-06	5.14227e-08	1.10363e-12	7.39246e-21	3.70307e-34	4.40099e-55	2.07478e-87	8.11388e-137	7.8143e-212	0	0	0	0	0	0	0	0
0.002	0	0	0	9.13236e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.20834e-12	7.06065e-09	6.67555e-08	5.87794e-09	2.91132e-12	1.54875e-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	0	1.28071e-22	9.67586e-14	1.38978e-08	4.42937e-06	1.05093e-05	2.21956e-07	1.86434e-11	8.73714e-19	7.7353e-31	6.66953e-50	1.91646e-79	1.11843e-124	1.95329e-193	1.80381e-297	0	0	0	0	0	0	0
0.002005	0	0	0	1.30327e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08008e-12	3.81945e-09	6.5165e-08	1.02999e-08	1.02988e-11	1.48971e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	0	4.22772e-25	3.02008e-15	2.0356e-09	2.03353e-06	1.28595e-05	7.54552e-07	2.27732e-10	6.44497e-17	8.02432e-28	3.55114e-45	3.69514e-72	1.47236e-113	1.44237e-176	5.57515e-272	0	0	0	0	0	0	0
0.00201	0	0	0	1.67587e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43538e-13	1.90875e-09	5.92945e-08	1.67281e-08	3.30342e-11	1.22133e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	0	7.51236e-28	6.30971e-17	2.24967e-10	7.50214e-07	1.28528e-05	2.04292e-06	2.0575e-09	3.07813e-15	4.37261e-25	7.23039e-41	1.68913e-65	2.24111e-103	4.19169e-161	1.34618e-248	0	0	0	0	0	0	0
0.002015	0	0	0	1.97333e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66783e-14	8.79224e-10	5.02762e-08	2.52189e-08	9.64357e-11	8.69755e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	0	4.06881e-31	8.53368e-19	1.83871e-11	2.20413e-07	1.04927e-05	4.44485e-06	1.40274e-08	9.84208e-14	1.31772e-22	6.0848e-37	2.0577e-59	4.7011e-94	6.23894e-147	3.77026e-227	0	0	0	0	0	0	0
0.00202	0	0	0	2.14635e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.03959e-15	3.72326e-10	3.97044e-08	3.53362e-08	2.57097e-10	5.43741e-15	5.4546e-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	0	1.04288e-37	7.20161e-21	1.08656e-12	5.10002e-08	6.98441e-06	7.82567e-06	7.34444e-08	2.17171e-12	2.30208e-20	2.27305e-33	7.43725e-54	1.59679e-85	6.05796e-134	1.76084e-207	0	0	0	0	0	0	0
0.002025	0	0	0	2.16518e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.62123e-16	1.44518e-10	2.91831e-08	4.60657e-08	6.2791e-10	3.00636e-14	2.99402e-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	0	1.04288e-37	3.6415e-23	4.5263e-14	9.17022e-09	3.77719e-06	1.12052e-05	2.99821e-07	3.39899e-11	2.4342e-18	4.02424e-30	8.80174e-49	1.01839e-77	4.79238e-122	1.91403e-189	1.93144e-291	0	0	0	0	0	0
0.00203	0	0	0	2.02653e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02793e-17	5.1237e-11	1.99447e-08	5.59181e-08	1.40888e-09	1.47899e-13	7.52974e-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	0	1.04288e-37	1.05237e-25	1.29235e-15	1.26137e-09	1.65058e-06	1.30893e-05	9.66638e-07	3.86762e-10	1.62048e-16	3.58545e-27	3.73382e-44	1.3972e-70	3.78819e-111	6.57761e-173	1.89548e-266	0	0	0	0	0	0
0.002035	0	0	0	1.75437e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65236e-11	1.26594e-08	6.32414e-08	2.91168e-09	6.50826e-13	1.11447e-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	0	1.04288e-37	1.58278e-28	2.45175e-17	1.30342e-10	5.78518e-07	1.24911e-05	2.4876e-06	3.27073e-09	7.04031e-15	1.69861e-24	6.16945e-40	4.67214e-64	3.60896e-101	9.46758e-158	1.59559e-243	0	0	0	0	0	0
0.00204	0	0	0	1.39432e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82178e-12	7.45197e-09	6.6663e-08	5.5552e-09	2.57406e-12	1.28022e-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	0	1.04288e-37	4.51404e-32	2.98664e-19	9.91169e-12	1.61098e-07	9.73413e-06	5.15356e-06	2.09607e-08	2.06256e-13	4.50028e-22	4.28509e-36	4.27054e-58	4.92241e-92	7.39036e-144	1.69755e-222	0	0	0	0	0	0
0.002045	0	0	0	1.0032e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26404e-12	4.06139e-09	6.55048e-08	9.80452e-09	9.19052e-12	1.22966e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	0	1.04288e-37	4.466e-37	2.25e-21	5.41931e-13	3.52294e-08	6.18101e-06	8.65094e-06	1.03539e-07	4.19732e-12	6.98286e-20	1.34177e-32	1.18546e-52	1.12588e-83	3.9665e-131	3.25867e-203	3.0749e-312	0	0	0	0	0
0.00205	0	0	0	6.3688e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94393e-13	2.04543e-09	5.99989e-08	1.6036e-08	2.97438e-11	1.01508e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	0	1.04288e-37	4.466e-37	1.00555e-23	2.07591e-14	5.96654e-09	3.18529e-06	1.18205e-05	4.00028e-07	6.09434e-11	6.61946e-18	2.01965e-29	1.10081e-47	4.99332e-76	1.8202e-119	1.56527e-185	1.57678e-285	0	0	0	0	0
0.002055	0	0	0	3.39389e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.97129e-14	9.49812e-10	5.12128e-08	2.4343e-08	8.75816e-11	7.29902e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	0	1.04288e-37	4.466e-37	2.53333e-26	5.41311e-16	7.69991e-10	1.32437e-06	1.31828e-05	1.22381e-06	6.4672e-10	3.98441e-16	1.54995e-26	3.73679e-43	4.90669e-69	8.7244e-109	2.54046e-169	5.02316e-261	0	0	0	0	0
0.00206	0	0	0	1.35742e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01177e-14	4.05642e-10	4.07164e-08	3.43416e-08	2.35443e-10	4.61124e-15	5.66105e-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	0	1.04288e-37	4.466e-37	3.125e-29	9.30826e-18	7.43151e-11	4.40777e-07	1.20115e-05	2.99488e-06	5.12441e-09	1.57738e-14	6.40078e-24	5.03066e-39	1.20747e-62	5.24933e-99	1.83576e-154	1.50435e-238	0	0	0	0	0
0.002065	0	0	0	2.90838e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2886e-15	1.58877e-10	3.0131e-08	4.50708e-08	5.79673e-10	2.57667e-14	3.27735e-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	0	1.04288e-37	4.466e-37	0	1.01932e-19	5.25148e-12	1.16265e-07	8.9341e-06	5.90982e-06	3.08968e-08	4.24072e-13	1.49448e-21	2.8944e-35	8.32695e-57	4.69412e-90	7.60931e-141	6.19411e-218	0	0	0	0	0
0.00207	0	0	0	1.94542e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.56117e-17	5.68832e-11	2.07351e-08	5.50757e-08	1.31084e-09	1.28081e-13	6.53363e-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	0	1.04288e-37	4.466e-37	0	6.84022e-22	2.65305e-13	2.4012e-08	5.41056e-06	9.46076e-06	1.441e-07	7.97013e-12	2.06416e-19	7.6224e-32	1.78428e-51	7.28509e-82	2.28333e-128	4.97168e-199	6.39833e-306	0	0	0	0
0.002075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08589e-20	1.8547e-11	1.32541e-08	6.27017e-08	2.72968e-09	5.69302e-13	9.17549e-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74395e-37	0	0	1.66148e-37	2.50535e-36	2.65488e-38	0	2.28579e-35	0	0	0	0	8.55543e-39	3.8347e-36	0	4.03375e-38	0	0	1.8601e-37	6.51897e-37	4.00941e-37	0	3.00411e-37	4.7085e-40	0	7.04666e-38	9.99117e-37	0	5.47159e-36	0	1.04288e-37	4.466e-37	0	2.69519e-24	9.33102e-15	3.82724e-09	2.65613e-06	1.23377e-05	5.27245e-07	1.07492e-10	1.75777e-17	9.78481e-29	1.30609e-46	2.26254e-74	6.14211e-117	1.07202e-181	9.86571e-280	0	0	0	0
